date,coal,lignite,gas,diesel,hsd,naphtha,multi_fuel,thermal,nuclear,hydro,bhutan,wind,solar,other_re,renewables,total_ex_re,total
2022-06-26,3215.33,113.58,63.36,0.36,0.0,0.0,0.0,3392.63,136.2,430.55,35.71,347.05,258.96,48.17,654.18,3995.09,4649.27
2022-06-27,3363.38,120.74,75.89,0.36,0.0,0.0,0.0,3560.37,136.36,503.86,34.18,315.34,235.42,48.55,599.31,4234.77,4834.08
2022-06-28,3397.79,116.67,89.91,0.36,0.0,0.0,0.0,3604.73,138.14,528.46,37.01,326.4,246.13,46.9,619.43,4308.34,4927.77
2022-06-29,3248.95,116.81,80.25,0.36,0.0,0.0,0.0,3446.37,137.18,522.39,41.25,393.97,261.3,52.43,707.7,4147.19,4854.889999999999
2022-06-30,2956.92,112.83,69.74,0.36,0.0,0.0,0.0,3139.85,139.04,502.23,41.25,406.41,246.81,50.32,703.54,3822.37,4525.91
2022-07-01,2918.07,109.23,59.7,0.36,0.0,0.0,0.0,3087.36,139.25,504.18,44.47,402.32,211.74,53.69,667.75,3775.26,4443.01
2022-07-02,3003.31,109.25,59.21,0.36,0.0,0.0,0.0,3172.13,138.99,523.27,44.51,332.93,194.88,50.73,578.54,3878.9,4457.4400000000005
2022-07-03,2893.53,100.98,57.96,0.36,0.0,0.0,0.0,3052.83,138.15,525.81,42.46,316.38,198.48,49.69,564.55,3759.25,4323.8
2022-07-04,3101.17,104.15,63.57,0.36,0.0,0.0,0.0,3269.25,138.75,547.93,41.7,315.36,208.99,47.51,571.86,3997.63,4569.49
2022-07-05,3148.11,99.76,67.94,0.36,0.0,0.0,0.0,3316.17,138.82,563.04,37.72,346.26,218.83,44.88,609.97,4055.75,4665.72
2022-07-06,3125.96,101.72,72.74,0.36,0.0,0.0,0.0,3300.78,138.95,580.66,38.41,303.61,208.78,40.72,553.11,4058.8,4611.91
2022-07-07,3150.53,105.29,70.89,0.36,0.0,0.0,0.0,3327.07,139.04,559.58,34.49,348.6,201.25,46.57,596.42,4060.18,4656.599999999999
2022-07-08,3104.61,103.26,68.38,0.36,0.0,0.0,0.0,3276.61,139.81,556.2,28.93,412.37,197.44,44.93,654.74,4001.55,4656.29
2022-07-09,2870.49,95.78,67.26,0.36,0.0,0.0,0.0,3033.89,139.71,543.53,32.31,449.14,197.52,41.03,687.69,3749.44,4437.13
2022-07-10,2625.69,89.14,66.35,0.36,0.0,0.0,0.0,2781.54,138.93,535.57,30.19,464.73,187.24,39.58,691.55,3486.23,4177.78
2022-07-11,2764.75,91.26,67.2,0.36,0.0,0.0,0.0,2923.57,131.33,570.78,29.87,467.4,193.59,42.98,703.97,3655.55,4359.52
2022-07-12,2786.15,89.63,65.17,0.36,0.0,0.0,0.0,2941.31,131.28,593.63,31.84,485.82,209.72,49.06,744.6,3698.06,4442.66
2022-07-13,2836.1,92.9,68.39,0.36,0.0,0.0,0.0,2997.75,116.49,599.04,34.99,442.65,199.8,43.91,686.36,3748.27,4434.63
2022-07-14,2768.44,93.58,61.57,0.36,0.0,0.0,0.0,2923.95,125.88,622.34,38.58,402.68,207.29,46.98,656.95,3710.75,4367.7
2022-07-15,2766.13,95.27,57.21,0.36,0.0,0.0,0.0,2918.97,119.06,641.72,33.72,391.18,202.15,52.1,645.43,3713.47,4358.9
2022-07-16,2787.27,95.91,61.18,0.36,0.0,0.0,0.0,2944.72,116.36,658.09,26.16,397.43,225.51,51.25,674.19,3745.33,4419.52
2022-07-17,2667.04,91.66,62.05,0.36,0.0,0.0,0.0,2821.11,116.41,648.04,30.01,326.61,207.54,51.51,585.66,3615.57,4201.2300000000005
2022-07-18,2949.95,95.95,59.7,0.36,0.0,0.0,0.0,3105.96,129.32,659.61,28.17,281.95,194.17,48.98,525.1,3923.06,4448.16
2022-07-19,3055.27,98.22,67.85,0.36,0.0,0.0,0.0,3221.7,137.81,679.51,30.35,265.83,229.04,58.29,553.16,4069.37,4622.53
2022-07-20,2920.51,99.58,62.12,0.36,0.0,0.0,0.0,3082.57,137.87,636.02,34.25,290.48,268.31,60.22,619.01,3890.71,4509.72
2022-07-21,2670.32,98.55,61.84,0.36,0.0,0.0,0.0,2831.07,138.31,682.9,40.19,320.38,231.75,54.34,606.47,3692.47,4298.94
2022-07-22,2784.54,104.56,62.59,0.36,0.0,0.0,0.0,2952.05,135.72,689.46,41.3,267.74,194.05,48.24,510.03,3818.53,4328.56
2022-07-23,2730.95,104.05,62.52,0.36,0.0,0.0,0.0,2897.88,139.08,669.89,41.3,320.44,182.63,48.11,551.18,3748.15,4299.33
2022-07-24,2528.12,99.48,61.78,0.36,0.0,0.0,0.0,2689.74,119.21,683.99,41.66,337.96,212.91,53.17,604.04,3534.6,4138.639999999999
2022-07-25,2738.36,107.88,65.58,0.36,0.0,0.0,0.0,2912.18,114.61,711.79,41.14,264.74,225.44,59.59,549.77,3779.72,4329.49
2022-07-26,2947.77,100.05,68.7,0.36,0.0,0.0,0.0,3116.88,110.76,739.83,42.52,155.91,158.79,48.96,363.66,4009.99,4373.65
2022-07-27,3011.05,93.74,67.84,0.36,0.0,0.0,0.0,3172.99,111.44,739.64,42.02,110.39,196.41,56.4,363.2,4066.09,4429.29
2022-07-28,2975.61,96.3,68.57,0.36,0.0,0.0,0.0,3140.84,114.59,737.19,36.41,114.69,225.74,59.75,400.18,4029.03,4429.21
2022-07-29,3030.37,101.42,68.33,0.36,0.0,0.0,0.0,3200.48,117.12,651.57,43.31,123.6,254.05,58.92,436.57,4012.48,4449.05
2022-07-30,2887.02,108.57,65.05,0.36,0.0,0.0,0.0,3061.0,117.35,696.12,42.68,169.78,250.12,62.1,482.0,3917.15,4399.15
2022-07-31,2697.96,101.94,61.97,0.36,0.0,0.0,0.0,2862.23,115.04,662.22,43.41,210.45,260.9,56.33,527.68,3682.9,4210.58
2022-08-01,2823.46,108.38,65.4,0.36,0.0,0.0,0.0,2997.6,116.16,677.88,40.76,262.37,227.71,55.33,545.41,3832.4,4377.81
2022-08-02,2924.99,110.75,72.59,0.36,0.0,0.0,0.0,3108.69,117.07,723.19,43.52,241.41,243.46,53.77,538.64,3992.47,4531.11
2022-08-03,3077.55,112.52,70.45,0.36,0.0,0.0,0.0,3260.88,116.34,725.12,43.11,161.39,225.39,49.16,435.94,4145.45,4581.389999999999
2022-08-04,3072.62,109.05,72.45,0.36,0.0,0.0,0.0,3254.48,115.81,708.11,41.85,156.95,194.54,51.21,402.7,4120.25,4522.95
2022-08-05,2943.18,109.25,70.07,0.36,0.0,0.0,0.0,3122.86,117.31,685.66,40.3,253.47,202.25,51.84,507.56,3966.13,4473.6900000000005
2022-08-06,2832.95,106.14,65.57,0.36,0.0,0.0,0.0,3005.02,117.17,699.84,44.84,296.1,218.24,54.62,568.96,3866.87,4435.83
2022-08-07,2629.76,106.25,61.81,0.36,0.0,0.0,0.0,2798.18,116.95,702.5,45.81,310.2,198.67,56.5,565.37,3663.44,4228.81
2022-08-08,2725.77,99.52,66.64,0.36,0.0,0.0,0.0,2892.29,112.26,716.68,45.17,341.01,189.91,45.48,576.4,3766.4,4342.8
2022-08-09,2743.51,88.22,63.43,0.36,0.0,0.0,0.0,2895.52,112.41,702.83,46.69,361.78,229.84,51.29,642.91,3757.45,4400.36
2022-08-10,2726.91,73.7,65.51,0.36,0.0,0.0,0.0,2866.48,112.43,710.9,45.79,387.37,251.4,56.08,694.85,3735.6,4430.45
2022-08-11,2520.55,81.88,55.68,0.36,0.0,0.0,0.0,2658.47,110.93,725.05,46.18,427.57,228.82,52.48,708.87,3540.63,4249.5
2022-08-12,2652.04,90.41,59.44,0.36,0.0,0.0,0.0,2802.25,112.73,744.02,42.52,420.92,226.12,54.8,701.84,3701.52,4403.36
2022-08-13,2744.48,87.7,58.77,0.36,0.0,0.0,0.0,2891.31,112.94,796.95,41.8,395.58,196.56,52.27,644.41,3843.0,4487.41
2022-08-14,2535.43,82.65,59.97,0.36,0.0,0.0,0.0,2678.41,114.07,774.29,46.3,383.81,214.36,46.44,644.61,3613.07,4257.68
2022-08-15,2371.57,85.49,59.28,0.36,0.0,0.0,0.0,2516.7,117.19,740.99,45.62,259.59,195.25,52.03,506.87,3420.5,3927.37
2022-08-16,2608.98,97.57,59.44,0.36,0.0,0.0,0.0,2766.35,118.02,756.84,45.91,230.24,236.62,57.43,524.29,3687.12,4211.41
2022-08-17,2808.39,101.48,62.14,0.36,0.0,0.0,0.0,2972.37,114.58,784.54,44.14,296.02,218.97,60.84,575.83,3915.63,4491.46
2022-08-18,2889.06,92.74,62.65,0.36,0.0,0.0,0.0,3044.81,112.48,790.44,41.01,339.78,243.06,59.74,642.58,3988.74,4631.32
2022-08-19,2890.55,93.03,64.15,0.36,0.0,0.0,0.0,3048.09,114.12,785.64,42.68,328.22,247.28,58.71,634.21,3990.53,4624.74
2022-08-20,2785.56,99.79,61.58,0.36,0.0,0.0,0.0,2947.29,115.9,782.49,44.74,295.1,224.88,61.62,581.6,3890.42,4472.02
2022-08-21,2654.38,97.01,61.08,0.36,0.0,0.0,0.0,2812.83,116.08,778.44,43.83,348.34,237.68,54.98,641.0,3751.18,4392.18
2022-08-22,2768.99,94.1,61.97,0.36,0.0,0.0,0.0,2925.42,116.48,791.29,45.0,432.16,229.82,61.55,723.53,3878.19,4601.72
2022-08-23,2875.38,88.64,60.39,0.36,0.0,0.0,0.0,3024.77,111.88,742.42,44.57,437.99,229.31,60.88,728.18,3923.64,4651.82
2022-08-24,2892.17,87.27,63.9,0.36,0.0,0.0,0.0,3043.7,111.39,780.3,42.78,345.98,220.87,61.65,628.5,3978.17,4606.67
2022-08-25,2956.08,86.38,65.1,0.36,0.0,0.0,0.0,3107.92,111.08,804.83,37.62,227.36,237.81,60.71,525.88,4061.45,4587.33
2022-08-26,3111.31,89.88,63.75,0.36,0.0,0.0,0.0,3265.3,110.78,814.57,37.43,141.68,237.97,57.3,436.95,4228.08,4665.03
2022-08-27,3078.73,88.49,61.05,0.36,0.0,0.0,0.0,3228.63,114.24,785.69,35.01,165.46,256.28,55.88,477.62,4163.57,4641.19
2022-08-28,2990.49,91.44,55.92,0.36,0.0,0.0,0.0,3138.21,114.33,759.69,45.76,147.28,250.07,55.06,452.41,4057.99,4510.4
2022-08-29,3171.92,93.78,61.7,0.36,0.0,0.0,0.0,3327.76,114.13,809.19,45.53,63.31,226.46,52.44,342.21,4296.61,4638.82
2022-08-30,3264.13,90.67,61.64,0.36,0.0,0.0,0.0,3416.8,113.98,813.0,46.28,32.86,249.39,55.67,337.92,4390.06,4727.9800000000005
2022-08-31,3212.98,96.94,63.1,0.36,0.0,0.0,0.0,3373.38,118.53,785.55,45.6,60.716,262.82,57.93,381.466,4323.06,4704.526000000001
2022-09-01,3206.75,93.49,62.31,0.36,0.0,0.0,0.0,3362.91,119.94,782.85,47.52,70.76,246.9909,57.81,375.5609,4313.22,4688.780900000001
2022-09-02,3256.19,93.77,63.47,0.36,0.0,0.0,0.0,3413.79,120.21,784.7,46.2,60.1,272.6,60.36,393.06,4364.9,4757.96
2022-09-03,3257.73,92.02,64.74,0.36,0.0,0.0,0.0,3414.85,118.48,780.11,46.17,116.91,295.02,60.81,472.74,4359.61,4832.349999999999
2022-09-04,3029.59,87.87,59.26,0.36,0.0,0.0,0.0,3177.08,119.93,756.0,47.63,229.88,271.4,57.44,558.72,4100.64,4659.360000000001
2022-09-05,3212.47,91.34,61.15,0.36,0.0,0.0,0.0,3365.32,115.11,751.85,45.59,163.57,272.03,58.84,494.44,4277.87,4772.3099999999995
2022-09-06,3297.7,88.35,63.6,0.36,0.0,0.0,0.0,3450.01,114.25,744.88,43.69,144.5,268.34,58.9,471.74,4352.83,4824.57
2022-09-07,3346.94,78.05,63.0,0.36,0.0,0.0,0.0,3488.35,115.17,746.3,46.52,150.6,260.26,57.08,467.94,4396.34,4864.28
2022-09-08,3279.64,79.09,63.84,0.36,0.0,0.0,0.0,3422.93,114.31,755.05,46.67,180.23,235.92,48.58,464.73,4338.96,4803.6900000000005
2022-09-09,3212.82,80.67,57.08,0.36,0.0,0.0,0.0,3350.93,114.98,753.48,47.27,195.46,249.88,55.45,500.79,4266.66,4767.45
2022-09-10,3136.62,89.54,60.86,0.36,0.0,0.0,0.0,3287.38,115.16,737.51,49.3,232.1,227.62,50.23,509.95,4189.35,4699.3
2022-09-11,2864.65,92.37,55.81,0.36,0.0,0.0,0.0,3013.19,115.45,718.55,45.55,276.17,228.13,50.31,554.61,3892.74,4447.349999999999
2022-09-12,2854.81,97.04,61.58,0.36,0.0,0.0,0.0,3013.79,110.75,757.67,46.83,306.53,221.01,54.5,582.04,3929.04,4511.08
2022-09-13,2847.46,99.06,60.06,0.36,0.0,0.0,0.0,3006.94,108.5,756.04,47.46,260.54,239.07,52.4,552.01,3918.94,4470.95
2022-09-14,2855.07,100.25,59.16,0.36,0.0,0.0,0.0,3014.84,106.11,756.73,46.96,224.48,235.47,40.21,500.16,3924.64,4424.8
2022-09-15,2715.06,101.98,57.31,0.36,0.0,0.0,0.0,2874.71,101.68,745.38,46.63,,,,,3768.4,
2022-09-16,2589.16,105.01,54.15,0.36,0.0,0.0,0.0,2748.68,101.84,747.54,45.8,331.48,267.51,57.18,656.17,3643.86,4300.03
2022-09-17,2633.08,103.68,54.6,0.36,0.0,0.0,0.0,2791.72,100.87,751.79,48.07,267.27,281.52,51.89,600.68,3692.45,4293.13
2022-09-18,2707.26,102.19,55.42,0.36,0.0,0.0,0.0,2865.23,100.73,740.22,46.63,184.49,281.53,60.51,526.53,3752.81,4279.34
2022-09-19,2908.58,82.59,60.13,0.36,0.0,0.0,0.0,3051.66,105.33,736.11,44.23,243.15,266.48,59.87,569.5,3937.33,4506.83
2022-09-20,2953.39,87.95,55.16,0.36,0.0,0.0,0.0,3096.86,107.05,706.58,44.25,243.15,267.14,56.66,566.95,3954.74,4521.69
2022-09-21,2912.92,90.44,56.74,0.36,0.0,0.0,0.0,3060.46,107.0,715.92,41.63,235.46,269.33,57.64,562.43,3925.01,4487.4400000000005
2022-09-22,2770.26,81.85,55.1,0.36,0.0,0.0,0.0,2907.57,111.29,720.79,43.23,297.71,270.3,51.1,619.11,3782.88,4401.99
2022-09-23,2676.99,77.54,53.98,0.36,0.0,0.0,0.0,2808.87,112.12,734.38,43.04,326.84,271.29,60.32,658.45,3698.41,4356.86
2022-09-24,2621.59,84.98,49.2,0.36,0.0,0.0,0.0,2756.13,111.61,711.26,43.04,297.99,275.61,49.82,623.42,3622.04,4245.46
2022-09-25,2595.47,95.25,51.71,0.36,0.0,0.0,0.0,2742.79,114.86,713.36,45.35,177.82,282.16,49.03,509.01,3616.36,4125.37
2022-09-26,2879.35,106.84,58.98,0.36,0.0,0.0,0.0,3045.53,123.38,727.23,41.71,106.37,233.93,50.22,390.52,3937.85,4328.37
2022-09-27,2918.17,108.63,57.94,0.36,0.0,0.0,0.0,3085.1,126.43,716.45,42.37,102.61,266.58,55.54,424.73,3970.35,4395.08
2022-09-28,3015.53,102.41,59.0,0.36,0.0,0.0,0.0,3177.3,126.9,671.66,37.5,162.49,259.55,54.24,476.28,4013.36,4489.64
2022-09-29,3050.36,104.04,57.13,0.36,0.0,0.0,0.0,3211.89,115.4,647.86,39.05,164.38,253.82,50.93,469.13,4014.2,4483.33
2022-09-30,3020.29,105.29,57.57,0.36,0.0,0.0,0.0,3183.51,129.95,627.14,34.63,212.98,243.72,47.73,504.43,3975.23,4479.66
2022-10-01,2907.66,92.65,55.76,0.36,0.0,0.0,0.0,3056.43,130.76,603.89,32.29,251.03,260.56,50.17,561.76,3823.37,4385.13
2022-10-02,2755.97,87.4,55.83,0.36,0.0,0.0,0.0,2899.56,132.13,594.52,31.1,235.83,279.01,46.62,561.46,3657.31,4218.77
2022-10-03,2923.88,90.93,56.28,0.36,0.0,0.0,0.0,3071.45,132.15,601.03,30.46,194.98,282.04,61.44,538.46,3835.09,4373.55
2022-10-04,2966.29,91.3,53.47,0.36,0.0,0.0,0.0,3111.42,133.6,593.82,37.99,166.24,262.62,58.27,487.13,3876.83,4363.96
2022-10-05,2775.62,90.26,52.69,0.36,0.0,0.0,0.0,2918.93,133.69,587.79,46.79,166.08,249.42,58.17,473.67,3687.2,4160.87
2022-10-06,2806.25,98.55,52.38,0.36,0.0,0.0,0.0,2957.54,133.48,603.02,44.15,204.75,205.34,32.39,442.48,3738.19,4180.67
2022-10-07,2797.04,102.37,45.7,0.36,0.0,0.0,0.0,2945.47,135.92,593.69,38.22,165.42,226.52,33.99,425.93,3713.3,4139.2300000000005
2022-10-08,2731.73,103.26,44.85,0.36,0.0,0.0,0.0,2880.2,135.85,603.29,34.11,111.1,239.27,34.73,385.1,3653.45,4038.5499999999997
2022-10-09,2655.43,93.47,44.13,0.36,0.0,0.0,0.0,2793.39,135.17,598.49,41.18,48.66,221.13,33.54,303.33,3568.23,3871.56
2022-10-10,2752.17,89.55,45.53,0.36,0.0,0.0,0.0,2887.61,134.61,582.29,46.53,31.736,223.39,25.87,280.996,3651.04,3932.036
2022-10-11,2725.59,84.65,47.58,0.36,0.0,0.0,0.0,2858.18,135.5,587.38,46.28,40.85,245.27,22.12,308.24,3627.34,3935.58
2022-10-12,2735.38,90.0,48.95,0.36,0.0,0.0,0.0,2874.69,133.69,608.49,46.28,43.04,242.36,25.78,311.18,3663.15,3974.33
2022-10-13,2761.33,88.21,48.52,0.36,0.0,0.0,0.0,2898.42,136.36,599.4,44.04,57.12,257.08,24.22,338.42,3678.22,4016.64
2022-10-14,2733.63,87.95,48.34,0.36,0.0,0.0,0.0,2870.28,136.49,572.08,41.43,83.52,265.78,35.46,384.76,3620.28,4005.04
2022-10-15,2702.43,88.62,39.65,0.36,0.0,0.0,0.0,2831.06,136.65,555.69,35.02,87.3,260.01,39.59,386.9,3558.42,3945.32
2022-10-16,2608.67,82.16,38.04,0.36,0.0,0.0,0.0,2729.23,137.02,539.93,32.15,74.88,258.03,33.49,366.4,3438.33,3804.73
2022-10-17,2768.92,79.42,54.88,0.36,0.0,0.0,0.0,2903.58,128.91,541.63,29.89,55.42,261.97,33.22,350.61,3604.01,3954.6200000000003
2022-10-18,2816.52,93.09,57.57,0.36,0.0,0.0,0.0,2967.54,125.37,512.24,28.59,74.41,262.08,33.93,370.42,3633.74,4004.16
2022-10-19,2819.89,95.24,60.41,0.36,0.0,0.0,0.0,2975.9,125.49,505.75,27.82,75.21,266.095,34.83,376.135,3634.96,4011.0950000000003
2022-10-20,2815.61,95.3,62.45,0.36,0.0,0.0,0.0,2973.72,132.5,507.32,24.82,67.84,260.24,26.86,354.94,3638.36,3993.3
2022-10-21,2800.1,93.61,57.85,0.36,0.0,0.0,0.0,2951.92,138.16,490.9,22.73,88.18,255.11,28.54,371.83,3603.71,3975.54
2022-10-22,2699.07,109.29,56.55,0.36,0.0,0.0,0.0,2865.27,139.63,448.0,20.23,111.45,272.1,33.77,417.32,3473.13,3890.4500000000003
2022-10-23,2516.59,107.07,51.8,0.36,0.0,0.0,0.0,2675.82,137.85,446.96,20.62,79.99,282.5,33.13,395.62,3281.25,3676.87
2022-10-24,2250.85,100.99,50.05,0.36,0.0,0.0,0.0,2402.25,137.86,434.81,21.52,59.74,276.51,35.3,371.55,2996.44,3367.9900000000002
2022-10-25,2135.29,97.97,45.4,0.36,0.0,0.0,0.0,2279.02,140.53,435.43,31.51,93.23,288.71,34.0,415.94,2886.49,3302.43
2022-10-26,2352.68,100.23,53.95,0.36,0.0,0.0,0.0,2507.22,142.64,433.31,25.56,66.43,284.35,34.63,385.41,3108.73,3494.14
2022-10-27,2544.1,101.65,56.18,0.36,0.0,0.0,0.0,2702.29,141.0,462.15,21.56,58.88,268.02,31.73,358.63,3327.0,3685.63
2022-10-28,2683.24,101.88,50.42,0.36,0.0,0.0,0.0,2835.9,137.84,451.78,19.53,66.05,255.915,31.45,353.415,3445.05,3798.465
2022-10-29,2690.24,99.56,48.8,0.36,0.0,0.0,0.0,2838.96,138.16,424.67,17.48,93.65,257.22,31.43,382.3,3419.27,3801.57
2022-10-30,2612.02,96.59,45.82,0.36,0.0,0.0,0.0,2754.79,141.79,383.14,16.5,98.1,249.17,22.96,370.23,3296.22,3666.45
2022-10-31,2743.99,102.12,54.68,0.36,0.0,0.0,0.0,2901.15,137.71,398.21,15.79,83.51,276.35,35.24,395.1,3452.86,3847.96
2022-11-01,2835.22,109.37,56.86,0.36,0.0,0.0,0.0,3001.81,138.04,405.08,15.18,70.46,224.08,32.92,327.46,3560.11,3887.57
2022-11-02,2865.32,101.51,54.5,0.36,0.0,0.0,0.0,3021.69,137.9,418.32,13.86,65.49,225.38,32.33,323.2,3591.77,3914.97
2022-11-03,2888.14,93.0,55.19,0.36,0.0,0.0,0.0,3036.69,137.74,388.98,13.45,79.63,236.52,32.05,348.2,3576.86,3925.06
2022-11-04,2892.63,91.98,54.28,0.36,0.0,0.0,0.0,3039.25,128.16,399.21,13.18,93.86,253.35,30.77,377.98,3579.8,3957.78
2022-11-05,2897.69,83.86,49.35,0.36,0.0,0.0,0.0,3031.26,125.85,406.06,12.51,103.85,264.31,25.73,393.89,3575.68,3969.5699999999997
2022-11-06,2850.5,76.89,46.33,0.36,0.0,0.0,0.0,2974.08,125.94,373.99,11.34,82.45,233.67,30.24,346.36,3485.35,3831.71
2022-11-07,2977.22,78.6,60.77,0.36,0.0,0.0,0.0,3116.95,114.67,396.59,12.66,73.31,256.98,31.84,362.13,3640.87,4003.0
2022-11-08,3034.38,77.9,61.94,0.36,0.0,0.0,0.0,3174.58,122.49,391.84,11.38,78.17,240.87,30.62,349.66,3700.29,4049.95
2022-11-09,3051.66,84.91,61.87,0.36,0.0,0.0,0.0,3198.8,124.99,363.58,10.66,80.8,246.3,31.5,358.6,3698.03,4056.63
2022-11-10,3016.4,99.63,58.64,0.36,0.0,0.0,0.0,3175.03,125.26,354.11,9.77,112.03,246.49,30.98,389.5,3664.17,4053.67
2022-11-11,2990.86,91.44,59.87,0.96,0.0,0.0,0.0,3143.13,124.79,336.66,8.99,157.07,213.02,29.76,399.85,3613.57,4013.42
2022-11-12,2920.07,82.79,55.88,0.96,0.0,0.0,0.0,3059.7,134.57,331.68,9.38,125.75,222.538,30.07,378.358,3535.33,3913.688
2022-11-13,2825.81,77.64,54.5,0.96,0.0,0.0,0.0,2958.91,134.66,299.74,9.55,97.57,229.93,29.77,357.27,3402.86,3760.13
2022-11-14,2935.29,81.45,60.96,0.96,0.0,0.0,0.0,3078.66,133.57,344.55,8.94,92.18,226.25,30.77,349.2,3565.72,3914.9199999999996
2022-11-15,3001.91,82.89,60.25,0.96,0.0,0.0,0.0,3146.01,133.73,358.81,9.09,72.5,237.02,30.68,340.2,3647.64,3987.8399999999997
2022-11-16,3041.48,80.87,59.47,0.96,0.0,0.0,0.0,3182.78,133.62,333.98,8.78,63.46,260.16,31.47,355.09,3659.16,4014.25
2022-11-17,3037.07,91.52,56.06,0.96,0.0,0.0,0.0,3185.61,132.93,323.62,8.32,67.54,269.94,33.62,371.1,3650.48,4021.58
2022-11-18,3040.1,92.75,61.09,0.96,0.0,0.0,0.0,3194.9,132.97,315.4,8.15,53.02,262.73,30.73,346.48,3651.42,3997.9
2022-11-19,3014.86,90.38,56.66,0.96,0.0,0.0,0.0,3162.86,134.07,287.93,7.73,64.9,268.1,29.68,362.68,3592.59,3955.27
2022-11-20,2905.37,85.83,54.65,0.96,0.0,0.0,0.0,3046.81,132.68,264.0,7.53,68.46,262.57,31.12,362.15,3451.02,3813.17
2022-11-21,3013.37,86.83,64.13,0.96,0.0,0.0,0.0,3165.29,132.51,300.58,7.43,78.69,238.44,30.59,347.72,3605.81,3953.5299999999997
2022-11-22,3080.97,88.12,65.44,0.96,0.0,0.0,0.0,3235.49,130.72,311.87,7.54,58.43,238.65,30.74,327.82,3685.62,4013.44
2022-11-23,3088.97,88.55,67.48,0.96,0.0,0.0,0.0,3245.96,112.1,305.77,6.52,88.91,237.13,30.63,356.67,3670.35,4027.02
2022-11-24,3099.27,91.22,61.63,0.96,0.0,0.0,0.0,3253.08,121.83,299.89,6.22,73.24,255.68,34.0,362.92,3681.02,4043.94
2022-11-25,3109.81,91.34,62.71,0.96,0.0,0.0,0.0,3264.82,122.76,289.7,6.37,84.9,263.36,36.79,385.05,3683.65,4068.7000000000003
2022-11-26,3113.62,94.73,60.51,0.96,0.0,0.0,0.0,3269.82,127.12,300.02,5.38,60.534,261.52,31.86,353.914,3702.34,4056.254
2022-11-27,3043.7,96.92,56.79,0.96,0.0,0.0,0.0,3198.37,126.89,264.85,6.75,36.22,250.97,31.2,318.39,3596.86,3915.25
2022-11-28,3128.85,88.97,62.03,0.96,0.0,0.0,0.0,3280.81,120.83,311.38,5.57,44.4,245.19,35.04,324.63,3718.59,4043.2200000000003
2022-11-29,3117.92,85.32,63.01,0.96,0.0,0.0,0.0,3267.21,103.56,307.79,6.18,86.56,247.61,32.38,366.55,3684.74,4051.29
2022-11-30,3089.56,88.4,65.81,0.96,0.0,0.0,0.0,3244.73,87.86,296.91,5.64,125.99,262.78,31.73,420.5,3635.14,4055.64
2022-12-01,3095.74,93.87,67.71,0.96,0.0,0.0,0.0,3258.28,102.73,300.08,5.32,127.14,243.22,32.35,402.71,3666.41,4069.12
2022-12-02,3150.11,94.07,68.18,0.96,0.0,0.0,0.0,3313.32,124.4,315.5,5.0,61.64,231.93,30.81,324.38,3758.22,4082.6
2022-12-03,3130.85,101.84,74.19,0.96,0.0,0.0,0.0,3307.84,128.27,290.9,5.05,79.1,232.47,30.41,341.98,3732.06,4074.04
2022-12-04,2985.03,104.23,57.9,0.96,0.0,0.0,0.0,3148.12,128.19,259.84,4.88,106.68,243.49,41.71,391.88,3541.03,3932.9100000000003
2022-12-05,3059.38,103.5,62.04,0.96,0.0,0.0,0.0,3225.88,126.69,271.26,4.57,138.96,240.0,24.3,403.26,3628.4,4031.66
2022-12-06,3122.04,103.99,65.51,0.96,0.0,0.0,0.0,3292.5,118.87,293.66,3.93,150.78,242.99,32.31,426.08,3708.96,4135.04
2022-12-07,3157.84,100.4,72.85,0.96,0.0,0.0,0.0,3332.05,113.59,292.31,5.15,116.63,226.36,30.65,373.64,3743.1,4116.74
2022-12-08,3126.63,97.92,69.06,0.96,0.0,0.0,0.0,3294.57,113.8,280.49,4.74,109.07,239.0,42.9,390.97,3693.6,4084.5699999999997
2022-12-09,3081.16,88.82,63.0,0.96,0.0,0.0,0.0,3233.94,114.03,274.56,4.8,156.24,216.86,27.39,400.49,3627.33,4027.8199999999997
2022-12-10,2974.22,79.08,57.09,0.96,0.0,0.0,0.0,3111.35,118.91,265.98,4.05,219.65,196.95,26.49,443.09,3500.29,3943.38
2022-12-11,2882.26,78.84,66.3,0.96,0.0,0.0,0.0,3028.36,119.92,239.27,3.54,212.4,200.6,26.93,439.93,3391.09,3831.02
2022-12-12,3021.55,74.67,62.24,0.96,0.0,0.0,0.0,3159.42,119.77,265.19,3.55,192.1,201.37,25.31,418.78,3547.93,3966.71
2022-12-13,3043.05,72.05,60.65,0.96,0.0,0.0,0.0,3176.71,119.79,269.74,3.38,227.2,216.45,25.77,469.42,3569.62,4039.04
2022-12-14,3084.66,63.35,62.32,0.96,0.0,0.0,0.0,3211.29,120.08,273.02,2.9,198.09,240.05,28.69,466.83,3607.29,4074.12
2022-12-15,3148.33,64.45,64.47,0.96,0.0,0.0,0.0,3278.21,113.72,278.51,3.53,119.42,272.94,25.64,418.0,3673.97,4091.97
2022-12-16,3195.52,70.09,66.54,0.96,0.0,0.0,0.0,3333.11,119.6,295.73,3.33,81.4,279.32,23.04,383.76,3751.77,4135.53
2022-12-17,3220.44,69.25,63.56,0.96,0.0,0.0,0.0,3354.21,133.33,303.82,3.66,82.21,264.64,29.94,376.79,3795.02,4171.81
